Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,KO,The Coca-Cola Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,JNJ,Johnson & Johnson (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,FOXA,"Twenty-First Century Fox, Inc. (NASDAQ)",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,AVP,Avon Products Inc. (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,FOX,"Twenty-First Century Fox, Inc. (NASDAQ)",Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,PG,The Procter & Gamble Company (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/02/2015,Joint,SYY,Sysco Corporation (NYSE),Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",01/22/2015,Joint,BCR,CR Bard Inc. (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",01/15/2015,Joint,CLX,The Clorox Company (NYSE),Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",05/20/2015,Joint,CL,Colgate-Palmolive Co. (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",05/20/2015,Joint,RF,Regions Financial Corporation (NYSE),Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/25/2015,Joint,SPY,SPDR S&P 500 ETF Trust (NYSEArca),Stock,Sale (Full),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/11/2015,Joint,CAT,Caterpillar Inc. (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",02/24/2015,Joint,SMEZ,SPDR EURO STOXX Small Cap ETF (NYSEArca),Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",02/23/2015,Joint,BA,The Boeing Company (NYSE),Stock,Sale (Full),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/04/2018,Joint,DISCA,"Discovery, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/04/2018,Joint,DISCA,"Discovery, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/01/2018,Joint,CRMT,"America's Car-Mart, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/04/2018,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/06/2018,Joint,USG,USG Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/08/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/11/2018,Joint,CRMT,"America's Car-Mart, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/11/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",07/03/2017,Joint,"--
OKE","ONEOK PARTNERS (Exchanged)
ONEOK, Inc. (Received)",Stock,Exchange,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/13/2018,Joint,SBUX,Starbucks Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/13/2018,Joint,--,"GWINNETT CNTY GA SCH DIST GO
Rate/Coupon: 5.0%
Matures: 02/01/25",Municipal Security,Purchase,"$100,001 - $250,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/14/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/14/2018,Joint,CRMT,"America's Car-Mart, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/19/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/19/2018,Joint,T,AT&T Inc.,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/20/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/20/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,UHAL,AMERCO,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,OKE,"ONEOK, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,KMI,"Kinder Morgan, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/21/2018,Joint,FOX,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/22/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/22/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/25/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/25/2018,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/25/2018,Joint,FEYE,"FireEye, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/26/2018,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/27/2018,Joint,SPY,SPDR S&P 500 ETF,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/27/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/27/2018,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/28/2018,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/28/2018,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/26/2018,Joint,CRMT,"America's Car-Mart, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/13/2018,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/13/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",07/02/2018,Joint,MYL,Mylan N.V.,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/14/2018,Joint,FOXA,"Twenty-First Century Fox, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/15/2018,Joint,"TWX
T","Time Warner Inc. (Exchanged)
AT&T Inc. (Received)",Stock,Exchange,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",06/26/2018,Joint,SU,Suncor Energy Inc.,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",07/02/2018,Joint,MYL,Mylan N.V.,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",07/05/2018,Joint,GM,General Motors Company,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",07/05/2018,Joint,GM,General Motors Company,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",07/05/2018,Joint,DISCA,"Discovery, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/09/2018,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/12/2018,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/13/2018,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/17/2018,Joint,DUK,Duke Energy Corporation,Stock,Sale (Full),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/20/2018,Joint,PEP,"PepsiCo, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/20/2018,Joint,PG,The Procter & Gamble Company,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/20/2018,Joint,CLX,The Clorox Company,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/24/2018,Joint,MRK,"Merck & Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/24/2018,Joint,GIS,"General Mills, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/24/2018,Joint,C,Citigroup Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/25/2018,Joint,GLW,Corning Incorporated,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/26/2018,Joint,WPX,"WPX Energy, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/26/2018,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",04/27/2018,Joint,USG,USG Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/30/2020,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/30/2020,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/30/2020,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,GPK,Graphic Packaging Holding Company,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,MU,"Micron Technology, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,VIAC,ViacomCBS Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/27/2020,Joint,ORCL,Oracle Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/26/2020,Joint,LNG,"Cheniere Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/26/2020,Joint,WMB,"The Williams Companies, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/26/2020,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/26/2020,Joint,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/26/2020,Joint,NFLX,"Netflix, Inc.",Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/26/2020,Joint,DOW,Dow Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/25/2020,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/24/2020,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/24/2020,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/23/2020,Joint,RL,Ralph Lauren Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/23/2020,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/23/2020,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/23/2020,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/23/2020,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/23/2020,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,M,"Macy's, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,KR,The Kroger Co.,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,NWSA,News Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,MSM,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,PAGP,"Plains GP Holdings, L.P.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,SYY,Sysco Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/20/2020,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/19/2020,Joint,CLX,The Clorox Company,Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/19/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/19/2020,Joint,GOOG,Alphabet Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/19/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/19/2020,Joint,SBUX,Starbucks Corporation,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,CDLX,"Cardlytics, Inc.",Stock,Purchase,"$100,001 - $250,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,CDLX,"Cardlytics, Inc.",Stock,Purchase,"$100,001 - $250,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,UHAL,AMERCO,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,BAC,Bank of America Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/18/2020,Joint,GM,General Motors Company,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,HUN,Huntsman Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,WFC,Wells Fargo & Company,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,MSM,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,SYY,Sysco Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,CTSH,Cognizant Technology Solutions Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,FHB,"First Hawaiian, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,NWSA,News Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,PEP,"PepsiCo, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,PG,The Procter & Gamble Company,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/17/2020,Joint,UHAL,AMERCO,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,HUN,Huntsman Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,LYV,"Live Nation Entertainment, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,FOX,Fox Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,RF,Regions Financial Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,AXTA,Axalta Coating Systems Ltd.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/16/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,ENB,Enbridge Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,TRP,TC Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/13/2020,Joint,ENB,Enbridge Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/11/2020,Joint,GEL,"Genesis Energy, L.P.",Stock,Sale (Full),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/10/2020,Joint,EAF,GrafTech International Ltd.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/10/2020,Joint,FOXA,Fox Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/10/2020,Joint,NWSA,News Corporation,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/10/2020,Joint,M,"Macy's, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/10/2020,Joint,MSM,"MSC Industrial Direct Co., Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/09/2020,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/06/2020,Joint,--,"MADISON WIS GO 4% 10/01/20 AO (MUNI)
Rate/Coupon: 4.0%
Matures: 10/01/20",Municipal Security,Purchase,"$100,001 - $250,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/06/2020,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/06/2020,Joint,BAC,Bank of America Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/06/2020,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/05/2020,Joint,--,"CHEROKEE CNTY GA SCH SYS GO 5% 02/01/27 FA (MUNI)
Rate/Coupon: 5.0%
Matures: 02/01/2027",Municipal Security,Purchase,"$250,001 - $500,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/05/2020,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/05/2020,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/05/2020,Joint,BRK-B,Berkshire Hathaway Inc.,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/05/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$15,001 - $50,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/05/2020,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/04/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/04/2020,Joint,GM,General Motors Company,Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/04/2020,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/04/2020,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/04/2020,Joint,URBN,"Urban Outfitters, Inc.",Stock,Purchase,"$1,001 - $15,000",--
"Mr. David A Perdue Jr (Perdue, David)",03/04/2020,Joint,KR,The Kroger Co.,Stock,Sale (Partial),"$1,001 - $15,000",--
